spine_no,cover_img,title,url,director,country,year
,https://s3.amazonaws.com/criterion-production/films/31f07ee803bc149e48c0689cda7a1463/NN6AiEC5yt1SjDTNpiX7fQyNO1ENf2_thumbnail.jpg,The Steel Helmet,https://www.criterion.com/films/445-the-steel-helmet,Samuel Fuller,United States,1951
554,https://s3.amazonaws.com/criterion-production/films/c159e57de89b8783c15dee99f81bd18a/DpY6RsxRBS5kDgexsW5rgMlFF0uj5a_thumbnail.jpg,Still Walking,https://www.criterion.com/films/27540-still-walking,Hirokazu Kore-eda,Japan,2008
186,https://s3.amazonaws.com/criterion-production/films/8d2010f101f988a2324c59ced874a577/j4UVbRj7vqT73OV4uJGPZqkdmfYc2K_thumbnail.jpg,Stolen Kisses,https://www.criterion.com/films/732-stolen-kisses,François Truffaut,France,1968
949,https://s3.amazonaws.com/criterion-production/films/f4ad6be2540c633598390d4e99bacfaa/8Z68h0ZUt4LzJE6hZO2rLOvfrA9avZ_thumbnail.jpg,A Story from Chikamatsu,https://www.criterion.com/films/28160-a-story-from-chikamatsu,Kenji Mizoguchi,Japan,1954
,https://s3.amazonaws.com/criterion-production/films/91ab8ebb9355552d6438b952288257c5/W1z52IebKI95zHXmlisR804CzQt5kj_thumbnail.jpg,The Story of a Cheat,https://www.criterion.com/films/21815-the-story-of-a-cheat,Sacha Guitry,France,1936
299,https://s3.amazonaws.com/criterion-production/films/2df7d187f3de52d4ce0698b97fb1d64e/4eSKv5S5HIad5qsqamAQQSyhDlfWd9_thumbnail.jpg,Story of a Prostitute,https://www.criterion.com/films/862-story-of-a-prostitute,Seijun Suzuki,Japan,1965
,https://s3.amazonaws.com/criterion-production/films/d94b55b796fc63cd5dd36e29dd2d52cf/cTTGr3nonhyBnN87hE1AVpIaZ0QUkT_thumbnail.jpg,A Story of Floating Weeds,https://www.criterion.com/films/752-a-story-of-floating-weeds,Yasujiro Ozu,Japan,1934
232,https://s3.amazonaws.com/criterion-production/product_images/1870-5a6520ad0e1ed82975741e5dc99398ee/IyksRpVlka6l82AmIoRPWIKAeL97Ya_small.jpg,A Story of Floating Weeds/Floating Weeds: Two Films by Yasujiro Ozu,https://www.criterion.com/boxsets/369-a-story-of-floating-weeds-floating-weeds-two-films-by-yasujiro-ozu,,,
1006,https://s3.amazonaws.com/criterion-production/films/45d498261c956d33aa5aac03541ecd51/3Y78U3wFkBlyFGe5Gdirhu5m6DaIAI_thumbnail.jpg,The Story of Temple Drake,https://www.criterion.com/films/28575-the-story-of-temple-drake,Stephen Roberts,United States,1933
832,https://s3.amazonaws.com/criterion-production/films/6d16e894560fd875a842cbbfb9414efe/wtqXgA1Jas3CK7txtvLgpGCqPdkfSg_thumbnail.jpg,The Story of the Last Chrysanthemum,https://www.criterion.com/films/27729-the-story-of-the-last-chrysanthemum,Kenji Mizoguchi,Japan,1939
219,https://s3.amazonaws.com/criterion-production/films/3ada40824f5c3aca9583dfbd8b3b6792/9sIzSjGnd1Uzz4x3nn4yq6tpaif5xK_thumbnail.jpg,La strada,https://www.criterion.com/films/185-la-strada,Federico Fellini,Italy,1954
,https://s3.amazonaws.com/criterion-production/films/b15e789f8039447c6af549a5717d376b/BAfZ2NkHnCg7Ky5iqhnk4fJ0dSFUbX_thumbnail.jpg,The Stranger,https://www.criterion.com/films/27684-the-stranger,Satyajit Ray,India,1991
400,https://s3.amazonaws.com/criterion-production/films/7da214a5a5d94a222785c8dd5c257e57/85da9M3NwHvtnIvj6oK2ovJjtYOTX8_thumbnail.jpg,Stranger Than Paradise,https://www.criterion.com/films/252-stranger-than-paradise,Jim Jarmusch,United States,1984
182,https://s3.amazonaws.com/criterion-production/films/beca22ceb97188c09bd8ef6090c6bca7/XQmMDjG2VLEmmHY6Y6TslMJBOi1w2p_thumbnail.jpg,Straw Dogs,https://www.criterion.com/films/730-straw-dogs,Sam Peckinpah,United States,1971
233,https://s3.amazonaws.com/criterion-production/films/8a1ac66276a15ac8c395a9ad41a6bcef/XOZQUqGV7AzorrDx8hp8sJ2l84HAfr_thumbnail.jpg,Stray Dog,https://www.criterion.com/films/788-stray-dog,Akira Kurosawa,Japan,1949
,https://s3.amazonaws.com/criterion-production/films/dec2d74c9b3559c9383f6aa39f4a3cfd/KoiBLMy4hGGYWX39Dxu8qSRft71kpQ_thumbnail.jpg,Street of Shame,https://www.criterion.com/films/970-street-of-shame,Kenji Mizoguchi,Japan,1956
1079,https://s3.amazonaws.com/criterion-production/films/cc0dc742448440b6fe2755a0864ced89/z1oyXBIJ0YJfnBvC379XKOiaYZblSf_thumbnail.jpg,Streetwise,https://www.criterion.com/films/29631-streetwise,Martin Bell,United States,1984
,https://s3.amazonaws.com/criterion-production/films/b761b24888cdb411fcfd62fc1d8f9b51/MmtBSNM5UD8wIsyaskl72smGHfHJlz_thumbnail.jpg,Street Without End,https://www.criterion.com/films/27548-street-without-end,Mikio Naruse,Japan,1934
673,https://s3.amazonaws.com/criterion-production/films/cba98475f27bcf3fafdd98856a202725/jNORNEyBemTHQabQFWKSdaxVJrz5k4_thumbnail.jpg,Stromboli,https://www.criterion.com/films/28082-stromboli,Roberto Rossellini,Italy,1950
,https://s3.amazonaws.com/criterion-production/films/6d241fb8c8f72f59e482e90332834af0/97qE1nZMiHvGCpq36jZ5SzIrjVih9j_thumbnail.jpg,The Suitor,https://www.criterion.com/films/28395-the-suitor,Pierre Etaix,France,1963
118,https://s3.amazonaws.com/criterion-production/films/3ab3e39d4fbbf677631b93028f6045ea/uKI5bkkhVMW2pC5keD0U3WaykHKvqW_thumbnail.jpg,Sullivan’s Travels,https://www.criterion.com/films/657-sullivan-s-travels,Preston Sturges,United States,1941
513,https://s3.amazonaws.com/criterion-production/films/090fea3a9b4dd4b5f619eb566b146912/Hwz75bhUTZHwTHXqMPaIiKldg7T7bL_thumbnail.jpg,Summer Hours,https://www.criterion.com/films/473-summer-hours,Olivier Assayas,France,2008
613,https://s3.amazonaws.com/criterion-production/films/72cf985f10f7c3fb55891726de421b92/6SmQWtN7jh7aMw3ZArD3H1Wj63sv2b_thumbnail.jpg,Summer Interlude,https://www.criterion.com/films/27782-summer-interlude,Ingmar Bergman,Sweden,1951
22,https://s3.amazonaws.com/criterion-production/films/fd8eea501269d461260f6666a484d92a/MtMcxCZw4Q4znNDNRwIndTOlIYRq8t_thumbnail.jpg,Summertime,https://www.criterion.com/films/368-summertime,David Lean,United States,1955
614,https://s3.amazonaws.com/criterion-production/films/06ca64e64f53a32a330eb79247c5dd6b/hpbmGuJ0K6p12f6Y2bcZSk0BaKAUs1_thumbnail.jpg,Summer with Monika,https://www.criterion.com/films/27638-summer-with-monika,Ingmar Bergman,Sweden,1953
629,https://s3.amazonaws.com/criterion-production/films/8cf76f3fd4621c5440869deea498d2a4/tGES8daeIHZ3KUVbzZDVR6jvlXZS7L_thumbnail.jpg,Sunday Bloody Sunday,https://www.criterion.com/films/28025-sunday-bloody-sunday,John Schlesinger,United Kingdom,1971
728,https://s3.amazonaws.com/criterion-production/films/c741d1027a1f8937f4becf57f68a23dc/8Vw7Cqvm4c8vUuhhyaKWcUG6mtHdNj_thumbnail.jpg,Sundays and Cybèle,https://www.criterion.com/films/27912-sundays-and-cyb-le,Serge Bourguignon,France,1962
927,https://s3.amazonaws.com/criterion-production/films/c7465a13baf79a966e1888bd8a317253/W6Q2JfvoS7SwnAIpPlpSD141Tny57t_thumbnail.jpg,El Sur,https://www.criterion.com/films/27745-el-sur,Víctor Erice,Spain,1983
344,https://s3.amazonaws.com/criterion-production/films/5a43f7eaf60422d57461ae1acf9af154/vMRPTGtlij3ULGjA96A5J7iwwHgAr0_thumbnail.jpg,Suzanne’s Career,https://www.criterion.com/films/787-suzanne-s-career,Eric Rohmer,France,1963
356,https://s3.amazonaws.com/criterion-production/films/7e1656931c9e79acae6e2cc5d9d2653d/oOCe0PmLrQjwwQX996gyg7Nnx5i0QB_thumbnail.jpg,Sweetie,https://www.criterion.com/films/749-sweetie,Jane Campion,New Zealand,1989
390,https://s3.amazonaws.com/criterion-production/films/688737ce839fa08fa7fda02cbabcbb27/IHT6Dhx73vSSKCSX8RLh2ThYArDcGb_thumbnail.jpg,Sweet Movie,https://www.criterion.com/films/552-sweet-movie,Dušan Makavejev,France,1974
555,https://s3.amazonaws.com/criterion-production/films/42344b2ee5e91811820c2ee592daf339/pfja7n7oQnuuZIOj3Y6hLGAu71d0Cx_thumbnail.jpg,Sweet Smell of Success,https://www.criterion.com/films/27542-sweet-smell-of-success,Alexander Mackendrick,United States,1957
1095,https://s3.amazonaws.com/criterion-production/films/95ebf87290f77e1410d8a873b03dc1b7/0W8nS4IPFCEVH4hoZmxy3fa5RzjrTs_thumbnail.jpg,Sweet Sweetback’s Baadasssss Song,https://www.criterion.com/films/32000-sweet-sweetback-s-baadasssss-song,Melvin Van Peebles,United States,1971
979,https://s3.amazonaws.com/criterion-production/films/4de07c5c8cbba60323a0a223fd0472a5/EzHLCBjl22SE5gjampFrkpS7SCKJmA_thumbnail.jpg,Swing Time,https://www.criterion.com/films/29037-swing-time,George Stevens,United States,1936
280,https://s3.amazonaws.com/criterion-production/films/4d342f93b7630bcae0798f9c95240e05/7HOFeSGbcoM4k98Pl4W27BUAN2uH3b_thumbnail.jpg,The Sword of Doom,https://www.criterion.com/films/925-the-sword-of-doom,Kihachi Okamoto,Japan,1966
311,https://s3.amazonaws.com/criterion-production/films/04e10116294528ec2da38cb6c0a5b044/3pKnBkuWZlWe0VWIvtR6D92XRuWPU2_thumbnail.jpg,Sword of the Beast,https://www.criterion.com/films/761-sword-of-the-beast,Hideo Gosha,Japan,1965
,https://s3.amazonaws.com/criterion-production/films/5ce838d5726233a5338bdec40372bbb2/E5pq3whV8OAou99bMtvdG2Pfs44MZZ_thumbnail.jpg,Sylvie et le fantôme,https://www.criterion.com/films/28161-sylvie-et-le-fant-me,Claude Autant-Lara,France,1946
360,https://s3.amazonaws.com/criterion-production/films/87d7b3b84ecb3f91c6430f016fa1ce87/gKuKu6kWhvuHinD1ZQ064BWav4w3iA_thumbnail.jpg,Symbiopsychotaxiplasm: Two Takes by William Greaves,https://www.criterion.com/films/751-symbiopsychotaxiplasm-two-takes-by-william-greaves,William Greaves,United States,
879,https://s3.amazonaws.com/criterion-production/films/b8aa5bf1a2e514e781a4974edeb7f07a/khYYYxHBAKOhkTFow0fq2YBsI73A0F_thumbnail.jpg,Taipei Story,https://www.criterion.com/films/29110-taipei-story,Edward Yang,Taiwan,1985
,https://s3.amazonaws.com/criterion-production/films/d81c7ac9039bb94b49434d9972738535/peRwViSXsg2tfM2591Cm0V6NKboz8b_thumbnail.jpg,Take Aim at the Police Van,https://www.criterion.com/films/2957-take-aim-at-the-police-van,Seijun Suzuki,Japan,1960
456,https://s3.amazonaws.com/criterion-production/films/75117c638947b0896701c55dc48761f9/sXgCyvCMQaO4yztTFQ1oy44RQLWyFs_thumbnail.jpg,The Taking of Power by Louis XIV,https://www.criterion.com/films/971-the-taking-of-power-by-louis-xiv,Roberto Rossellini,Italy,1966
,https://s3.amazonaws.com/criterion-production/films/5957d97193290193070c833ec84b7d44/sVs3Xn4WILtQAfnENtt8DNTR4s5D7l_thumbnail.jpg,The Tale of Zatoichi,https://www.criterion.com/films/28300-the-tale-of-zatoichi,Kenji Misumi,Japan,1962
,https://s3.amazonaws.com/criterion-production/films/7af61b7756472ca8199f565fdeb12028/FIguIMVIcFtDOh64HtZSpHOpMikBev_thumbnail.jpg,The Tale of Zatoichi Continues,https://www.criterion.com/films/28301-the-tale-of-zatoichi-continues,Kazuo Mori,Japan,1962
317,https://s3.amazonaws.com/criterion-production/films/e5c876bebb86c0463bc2e219ac3b4598/uuoTqcNSLjI4EfmDPI3Kd3zQokaxDT_thumbnail.jpg,The Tales of Hoffmann,https://www.criterion.com/films/748-the-tales-of-hoffmann,Michael Powell…,United Kingdom,1951
868,https://s3.amazonaws.com/criterion-production/films/e69bc63440b867f82aef8779d06ec2ed/zTByEeWWijB1OUOBAPMcuBnLJEMdIJ_thumbnail.jpg,Tampopo,https://www.criterion.com/films/28880-tampopo,Juzo Itami,Japan,1985
258,https://s3.amazonaws.com/criterion-production/films/737b414279e7a0df660ac086e87c64ae/kEmt8wcBIShHoV7oEBzALnZY2uYuim_thumbnail.jpg,Tanner ’88,https://www.criterion.com/films/952-tanner-88,Robert Altman,United States,1988
45,https://s3.amazonaws.com/criterion-production/films/2b3cb1e242f75f984a61305a512a8417/0IZ7RI0ApmwUqfotR9mOZmFlhsHjvo_thumbnail.jpg,Taste of Cherry,https://www.criterion.com/films/242-taste-of-cherry,Abbas Kiarostami,Iran,1997
829,https://s3.amazonaws.com/criterion-production/films/7bfaa9a3f92e2fc8b4cc5f8b3a72fcd4/sAyvt3qLGVUlBaHDDLG1vMF24HKrUk_thumbnail.jpg,A Taste of Honey,https://www.criterion.com/films/28734-a-taste-of-honey,Tony Richardson,United Kingdom,1961
1013,https://s3.amazonaws.com/criterion-production/films/56166014193fe00f622115685dba2487/g6y2g4zZHy2J3caJizYcgZBfh7FnQ9_thumbnail.jpg,Teorema,https://www.criterion.com/films/28660-teorema,Pier Paolo Pasolini,Italy,1968
,https://s3.amazonaws.com/criterion-production/films/8fa6755916b32ef7098b57550a72ea08/9NH9clK8dPpEO6houf2zTXuBMCBkw1_thumbnail.jpg,Terror of Mechagodzilla,https://www.criterion.com/films/29345-terror-of-mechagodzilla,Ishiro Honda,Japan,1975
697,https://s3.amazonaws.com/criterion-production/films/78d30fb14adaf900d4da698590d176cd/8yu0ykJTOrEfE9pT6hH7JWcl61pGGP_thumbnail.jpg,Tess,https://www.criterion.com/films/28594-tess,Roman Polanski,United Kingdom,1979
231,https://s3.amazonaws.com/criterion-production/films/54c721d65e42f080484dba5bb409daf0/j2sPOa4CCiMyJefg5DNy4uJraAbCCe_thumbnail.jpg,The Testament of Dr. Mabuse,https://www.criterion.com/films/721-the-testament-of-dr-mabuse,Fritz Lang,Germany,1933
69,https://s3.amazonaws.com/criterion-production/films/2b0819e3512596c782e39d7ecc990db3/6mhmsDYBYErhuymZDB3eq7OkByGxNH_thumbnail.jpg,Testament of Orpheus,https://www.criterion.com/films/611-testament-of-orpheus,Jean Cocteau,France,1959
,https://s3.amazonaws.com/criterion-production/films/8075aaed4e8b71b2d75ae941500dcb28/Gegnkhyk6MqCcaBfUrKM2O1lNp4wtH_thumbnail.jpg,La tête d’un homme,https://www.criterion.com/films/28027-la-t-te-d-un-homme,Julien Duvivier,France,1933
487,https://s3.amazonaws.com/criterion-production/films/9097f2ab6c434435d6db191904457a84/5KOqSgdRhZXBRqaUfZKw83ipTh8dD9_thumbnail.jpg,That Hamilton Woman,https://www.criterion.com/films/3559-that-hamilton-woman,Alexander Korda,United Kingdom,1941
,https://s3.amazonaws.com/criterion-production/films/6077db903ad037d4854f06b99f793f17/GqMJuPAD84uHHhDGMn1oBXwamAeSlS_thumbnail.jpg,That Night’s Wife,https://www.criterion.com/films/28220-that-night-s-wife,Yasujiro Ozu,Japan,1930
143,https://s3.amazonaws.com/criterion-production/films/a2148b3bd99575c94d0fe0065bf44c3d/M3ic1maOVn98KYYdwXLNvac0fqSFQN_thumbnail.jpg,That Obscure Object of Desire,https://www.criterion.com/films/686-that-obscure-object-of-desire,Luis Buñuel,France,1977
,https://s3.amazonaws.com/criterion-production/films/2bb8c1b900e557087f0c63a17d37c0e8/n3Brc1nZj2nWSyjQt1NQ8vfKeea776_thumbnail.jpg,The Idiot,https://www.criterion.com/films/895-the-idiot,Akira Kurosawa,Japan,1951
,https://s3.amazonaws.com/criterion-production/films/9dcecbfcb9d84e037bcdfbcd1e6b3dc9/Y4cPFzSZbE23XAdEGCQ2Ydszik9QwM_thumbnail.jpg,The Lower Depths,https://www.criterion.com/films/857-the-lower-depths,Akira Kurosawa,Japan,1957
526,https://s3.amazonaws.com/criterion-production/films/af043fc9016d1ce31797493aaa116746/8KQnb1GwHeIFMDJInowyRehSPzXYAI_thumbnail.jpg,There Was a Father,https://www.criterion.com/films/22839-there-was-a-father,Yasujiro Ozu,Japan,1942
1093,https://s3.amazonaws.com/criterion-production/films/868f3824e4fb1661f57b6dbd0e6cf92a/Vs9AzREe1P9YLKGdfwecUn2PjBlTQg_thumbnail.jpg,The Story of a Three Day Pass,https://www.criterion.com/films/31848-the-story-of-a-three-day-pass,Melvin Van Peebles,United States,1967
880,https://s3.amazonaws.com/criterion-production/films/7b61cc952472acaf45e25d18ecda3a6c/AvkrECEvwDaYkrM6obhacxPy1j0Nwy_thumbnail.jpg,They Live by Night,https://www.criterion.com/films/28717-they-live-by-night,Nicholas Ray,United States,1948
,https://s3.amazonaws.com/criterion-production/films/234bf6846946acb77abf12be9fce8b86/usH7LU59LgedwftcvPSaKqheshfUsy_thumbnail.jpg,The Thick-Walled Room,https://www.criterion.com/films/28503-the-thick-walled-room,Masaki Kobayashi,Japan,1956
691,https://s3.amazonaws.com/criterion-production/films/5fdd7999dcd7824705792d1d95ee538f/r9qKHNq3ldPSJH2wwBckeNlDucBRMr_thumbnail.jpg,Thief,https://www.criterion.com/films/28024-thief,Michael Mann,United States,1981
431,https://s3.amazonaws.com/criterion-production/films/41132bea28bb3bbea12d52e78c20b378/kl6ebsg1AK3m1ejL3zvPJa17lTmxcW_thumbnail.jpg,The Thief of Bagdad,https://www.criterion.com/films/544-the-thief-of-bagdad,Tim Whelan…,United Kingdom,1940
273,https://s3.amazonaws.com/criterion-production/films/5756232ff019e92bd1990409492143fb/Koszlkx8RrJ2LCR86ckXivu3cB2Byd_thumbnail.jpg,Thieves’ Highway,https://www.criterion.com/films/939-thieves-highway,Jules Dassin,United States,1949
753,https://s3.amazonaws.com/criterion-production/films/cc08b14f22e5cb4d4abc35e2bd1e76eb/duZpzWtzx94ixvPnyavkOi9YOZqWR6_thumbnail.jpg,The Thin Blue Line,https://www.criterion.com/films/28355-the-thin-blue-line,Errol Morris,United States,1988
660,https://s3.amazonaws.com/criterion-production/films/8acc91247738186c941d26d985dd25d1/Tq53ScFvzrnFOqKLNLZfExM0t52C7k_thumbnail.jpg,Things to Come,https://www.criterion.com/films/27552-things-to-come,William Cameron Menzies,United Kingdom,1936
536,https://s3.amazonaws.com/criterion-production/films/65456f80783b9fc82a4a296501ac8578/7at8dAs0I2wnVsvIf4COS4WsBTYqyW_thumbnail.jpg,The Thin Red Line,https://www.criterion.com/films/27513-the-thin-red-line,Terrence Malick,United States,1998
64,https://s3.amazonaws.com/criterion-production/films/1283a2e6f60a395e2afb5f75a72b160f/Innqqmp9vKKQMgQnrzkyHERGrs480H_thumbnail.jpg,The Third Man,https://www.criterion.com/films/236-the-third-man,Carol Reed,United Kingdom,1949
,https://s3.amazonaws.com/criterion-production/films/b59b3ef1bac479fe4b32511380a4a918/Euyn4T4r2ksJuZo4NCVblY8qFmJBAX_thumbnail.jpg,Thirst,https://www.criterion.com/films/644-thirst,Ingmar Bergman,Sweden,1949
,https://s3.amazonaws.com/criterion-production/films/f76173d3f5473423552f4b424ded54d5/So7htIvAtFIwFKJsuv6yCcb8CYU7vr_thumbnail.jpg,Thirst for Love,https://www.criterion.com/films/27762-thirst-for-love,Koreyoshi Kurahara,Japan,1967
605,https://s3.amazonaws.com/criterion-production/films/8b53ffd205f5f2bf9f328b3940820344/GyqFGSUJ8VabXsYbhO9vEVrlnKFO2N_thumbnail.jpg,This Happy Breed,https://www.criterion.com/films/28144-this-happy-breed,David Lean,United Kingdom,1944
12,https://s3.amazonaws.com/criterion-production/films/5d50540d4d5129f771caaeb888818d92/NLVNXJuptPJ2EyP2NWafJEfJEL5YlF_thumbnail.jpg,This Is Spinal Tap,https://www.criterion.com/films/317-this-is-spinal-tap,Rob Reiner,United States,1984
417,https://s3.amazonaws.com/criterion-production/films/f722b4254dfd2142455afdde72a50ba0/4sTsCRidLlTehDNgglGCpzeCvOZ7a6_thumbnail.jpg,This Sporting Life,https://www.criterion.com/films/853-this-sporting-life,Lindsay Anderson,United Kingdom,1963
587,https://s3.amazonaws.com/criterion-production/product_images/1841-3ab3e39d4fbbf677631b93028f6045ea/jFU59ZGM56ObO24vNH29PZRGa1EBzM_small.jpg,Three Colors,https://www.criterion.com/boxsets/844-three-colors,,,
588,https://s3.amazonaws.com/criterion-production/films/07df7def14b7ea66469042b2081510e1/koE5Fml5n41PPDb8ABgwu7ZgZ20Skv_thumbnail.jpg,Three Colors: Blue,https://www.criterion.com/films/27731-three-colors-blue,Krzysztof Kieślowski,France,1993
590,https://s3.amazonaws.com/criterion-production/films/3bf165588ec7faf206e9d0ec5b64bd78/0tGumi5LOfL32hMHGxu40FFvFiTgOT_thumbnail.jpg,Three Colors: Red,https://www.criterion.com/films/27733-three-colors-red,Krzysztof Kieślowski,France,1994
589,https://s3.amazonaws.com/criterion-production/films/7079cc7071f8240ee1b25ec22d552a18/ORGd2T0IZlsrN9YI2xeRZwQU7bWuWt_thumbnail.jpg,Three Colors: White,https://www.criterion.com/films/27732-three-colors-white,Krzysztof Kieślowski,Poland,1994
,https://s3.amazonaws.com/criterion-production/films/d77d4a38d63c784669e245e92055766d/Z8aTrBp2gBHeTKrc8NwYihqR92yy9L_thumbnail.jpg,Three Documentaries,https://www.criterion.com/films/1079-three-documentaries,Saul J. Turell,United States,1962
392,https://s3.amazonaws.com/criterion-production/product_images/1857-4a9eaad0ae6e5e6609b78fa778227642/day0uJj7Jk3QoCZJAIVSdel8IzDr6q_small.jpg,Three Films by Hiroshi Teshigahara,https://www.criterion.com/boxsets/458-three-films-by-hiroshi-teshigahara,,,
596,https://s3.amazonaws.com/criterion-production/films/bb229f6bf4844575da4d76b4ee6d5ef7/2qLZzuNPp6vUxmIKVGGJSTPbPvGu4s_thumbnail.jpg,Three Outlaw Samurai,https://www.criterion.com/films/27734-three-outlaw-samurai,Hideo Gosha,Japan,1964
405,https://s3.amazonaws.com/criterion-production/films/61a18b721d7da3c80336baf91a7bd9f7/vjFC4gmkYHWrhV09dgqGRyHtLcJ5Rp_thumbnail.jpg,The Threepenny Opera,https://www.criterion.com/films/834-the-threepenny-opera,G. W. Pabst,Germany,1931
,https://s3.amazonaws.com/criterion-production/films/c7a67d6a5c8d42e76c472ee2a0867bff/RZNnbwQgVRN0Gvdhcq1eo49gWsiPfw_thumbnail.jpg,Three Resurrected Drunkards,https://www.criterion.com/films/21952-three-resurrected-drunkards,Nagisa Oshima,Japan,1968
190,https://s3.amazonaws.com/criterion-production/films/98b05e1d3fcf11d6017dc8f992628702/Ik644p20t9hnsvAgVJGckMGPIXVmBG_thumbnail.jpg,Throne of Blood,https://www.criterion.com/films/735-throne-of-blood,Akira Kurosawa,Japan,1957
